ID	Category	Language	Genre	Genre2	Pubdate	Author_Last	Author_First	Work_Title	Translation	PubHouse	Prize	WinnerShortlist	Author_Gender	Author_Nationality
2011_Ursu,Anne_Breadcrumbs_MG.txt	FIC	English	MID		2011	Ursu	Anne	Breadcrumbs					F	
2011_Valente,Catherynne_TheGirlWhoCircumnavigatedFairyland_MG.txt	FIC	English	MID		2011	Valente	Catherynne	TheGIrlWhoCircumnavigatedFairyland					F	
2011_Ward,Jesmyn_SalvagetheBones_PW.txt	FIC	English	PW		2011	Ward	Jesmyn	SalvagetheBones		Bloomsbury	TheNationalBookAwards	Winner	F	US
2012_Andrews,Lori_IKnowWhoYouAreandISawWhatYouDid_NF.txt	NON	English	MIX		2012	Andrews	Lori	IKnowWhoYouAre					F	
2012_Applebaum,Anne_IronCurtain_HIST.txt	NON	English	HIST		2012	Applebaum	Anne	IronCurtain					F	US
2012_Applegate,Katherine_TheOneandOnlyIvan_MG.txt	FIC	English	MID		2012	Applegate	Katherine	TheOneAndOnlyIvan					F	
2012_Armstead,Myra_FreedomsGardener_NF.txt	NON	English	MIX		2012	Armstead	Myra	FreedomsGardener					F	
2012_Ashby,Madeline_vN_SF.txt	FIC	English	SF		2012	Ashby	Madeline	vN					F	US/Canada
2012_Binchy,Maeve_AWeekinWinter_BS.txt	FIC	English	BS		2012	Maeve	Binchy	AWeekinWinter					F	Ireland
2012_Brogan,Tracy_CrazyLittleThing_ROM.txt	FIC	English	ROM		2012	Brogan	Tracy	CrazyLittleThing					F	US
2012_BrownBrene_DaringGreatly.txt	NON	English	MIX		2012	Brown	Brene	DaringGreatly					F	
2012_Bujold,LoisMcMaster_CaptainVorpatrilsAlliance_SF.txt	FIC	English	SF		2012	Bujold	LoisMcMaster	CaptainVorpatrilsAlliance					F	US
2012_Cahalan,Susannah_BrainonFire_NF.txt	NON	English	MIX		2012	Cahalan	Susannah	BrainonFire					F	
2012_Cherryh,CJ_Intruder_SF.txt	FIC	English	SF		2012	Cherryh	CJ	Intruder					F	US
2012_CvetkovichAnn_Depression.txt	NON	English	MIX		2012	Cvetkovich	Ann	Depression					F	
2012_Day,Sylvia_BaredtoYou_BS.txt	FIC	English	BS		2012	Sylvia	Day	BaredtoYou					F	US
2012_Day,Sylvia_ReflectedinYou_BS.txt	FIC	English	BS		2012	Sylvia	Day	ReflectedinYou					F	US
2012_Desai,Anita_TheArtistofDisappearance_PW.txt	FIC	English	PW		2012	Desai	Anita	TheArtistofDisappearance		HoughtonMifflinandCo.	PEN/FaulknerAwardforFiction	Shortlist	F	India
2012_Elliot,Kendra_Chilled_ROM.txt	FIC	English	ROM		2012	Elliot	Kendra	Chilled					F	US
2012_Elliot,Kendra_Hidden_MY.txt	FIC	English	MY		2012	Elliot	Kendra	Hidden					F	US
2012_Elliot,Kendra_Hidden_ROM.txt	FIC	English	ROM		2012	Elliot	Kendra	Hidden					F	US
2012_Erdrich,Louise_RoundHouse_PW.txt	FIC	English	PW		2012	Erdrich	Louise	RoundHouse		Harper	TheNationalBookAwards	Winner	F	US
2012_Evanovich,Janet_NotoriousNineteen_BS.txt	FIC	English	BS		2012	Janet	Evanovich	NotoriousNineteen					F	US
2012_Evanovich,Janet_WickedBusiness_BS.txt	FIC	English	BS		2012	Janet	Evanovich	WickedBusiness					F	US
2012_Fagan,Jenni_ThePanopticon_SF.txt	FIC	English	SF	YA	2012	Fagan	Jenni	ThePanopticon					F	UK
2012_Flynn,Gillian_GoneGirl_BS.txt	FIC	English	BS		2012	Gillian	Flynn	GoneGirl					F	US
2012_Frankel,Laurie_GoodbyeforNow_SF.txt	FIC	English	SF		2012	Frankel	Laurie	GoodbyeforNow					F	US
2012_George,Elizabeth_TheEdgeofNowhere_MY.txt	FIC	English	MY	YA	2012	George	Elizabeth	TheEdgeofNowhere					F	US
2012_Gibbs,Nancy_ThePresidentsClub_HIST.txt	NON	English	HIST		2012	Gibbs	Nancy	ThePresidentsClub					F	US
2012_Giffin,Emily_WhereWeBelong_BS.txt	FIC	English	BS		2012	Emily	Giffin	WhereWeBelong					F	US
2012_Hale,Shannon_PalaceofStone_MG.txt	FIC	English	MID		2012	Hale	Shannon	PalaceOfStone					F	
2012_Hale,Sheila_Titan_NF.txt	NON	English	MIX		2012	Hale	Sheila	Titan					F	
2012_Harris,Charlaine_Deadlocked_BS.txt	FIC	English	BS		2012	Charlaine	Harris	Deadlocked					F	US
2012_Hirshman,Linda_Victory_NF.txt	NON	English	MIX		2012	Hirshman	Linda	Victory					F	
2012_Hochschild,ArlieRussel_OutsourcedSelf_NF.txt	NON	English	MIX		2012	Hochschild	ArlieRussel	OutsourcedSelf					F	
2012_Hoover,Colleen_Hopeless_BS.txt	FIC	English	BS		2012	Colleen	Hoover	Hopeless					F	US
2012_Hurley,Kameron_Rapture_SF.txt	FIC	English	SF		2012	Hurley	Kameron	Rapture					F	US
2012_Jacobs,Mara_WorthTheDrive_ROM.txt	FIC	English	ROM		2012	Jacobs	Mara	WorthTheDrive					F	US
2012_James,EL_FiftyShades_Darker_BS.txt	FIC	English	BS		2012	EL	James	FiftyShadesDarker					F	UK
2012_James,EL_FiftyShadesFreed_BS.txt	FIC	English	BS		2012	EL	James	FiftyShadesFreed					F	UK
2012_Kelly,Leslie_BringingDownSam_ROM.txt	FIC	English	ROM		2012	Kelly	Leslie	BringingDownSam					F	US
2012_Kingsolver,Barbara_FlightBehavior_BS.txt	FIC	English	BS		2012	Barbara	Kingsolver	FlightBehavior					F	US
2012_Kress,Nancy_AftertheFall_SF.txt	FIC	English	SF		2012	Kress	Nancy	AftertheFall					F	US
2012_Lyons,CJ_BlindFaith_BS.txt	FIC	English	BS		2012	CJ	Lyons	BlindFaith					F	US
2012_Maddow,Rachel_Drift_TheUnmooringofAmericanMilitary_NF.txt	NON	English	MIX		2012	Maddow	Rachel	Drift					F	
2012_Mantel,Hilary_BringUptheBod_PW.txt	FIC	English	PW		2012	Mantel	Hilary	BringUptheBod		FourthEstate	TheManBookerPrize	Winner	F	UK
2012_McPherson,Catriona_DandyGilver_MY.txt	FIC	English	MY		2012	McPherson	Catriona	DandyGilver					F	Scotland
2012_Mead,Richelle_TheImmortalCrown_SF.txt	FIC	English	SF	YA	2012	Mead	Richelle	TheImmortalCrown					F	US
2012_Moore,Alison_TheLighthouse_PW.txt	FIC	English	PW		2012	Moore	Alison	TheLighthouse		SaltPublishing	TheManBookerPrize	Shortlist	F	UK
2012_Morgan,KelliAnne_TheRancher_ROM.txt	FIC	English	ROM		2012	Morgan	KelliAnne	TheRancher					F	US
2012_Morton,Kate_TheSecretKeeper_MY.txt	FIC	English	MY		2012	Morton	Kate	TheSecretKeeper					F	Australia
2012_MullalyHunt,Lynda_OnefortheMurphys_MG.txt	FIC	English	MID		2012	Mullaly	Lynda	OneForTheMurphys					F	
2012_Mundy,Liza_TheRicherSex_NF.txt	NON	English	MIX		2012	Mundy	Liza	TheRicherSex					F	
2012_Nielsen,Jennifer_TheFalsePrince_MG.txt	FIC	English	MID		2012	Nielsen	Jennifer	TheFalsePrince					F	
2012_Niven,Penelope_ThortonWilder_NF.txt	NON	English	MIX		2012	Niven	Penelope	ThortonWilder					F	
2012_OConnor,AnneMarie_TheLadyinGold_HIST.txt	NON	English	HIST		2012	OConnor	AnneMarie	TheLadyinGold					F	US
2012_Ohlin,Alix_Inside_PW.txt	FIC	English	PW		2012	Ohlin	Alix	Inside		HouseofAnansiPress	ScotiabankGillerPrize	Shortlist	F	Canada
2012_OlenHelaine_PoundFoolish.txt	NON	English	MIX		2012	Olen	Helaine	PoundFoolish					F	
2012_Otsuka,Julie_BuddhaIn_PW.txt	FIC	English	PW		2012	Otsuka	Julie	BuddhaIn		AlfredA.Knopf	PEN/FaulknerAwardforFiction	Winner	F	US
2012_Picoult,Jodi_LoneWolf_BS.txt	FIC	English	BS		2012	Jodi	Picoult	LoneWolf					F	US
2012_Richler,Nancy_ImposterBride_PW.txt	FIC	English	PW		2012	Richler	Nancy	ImposterBride		HarperCollins	ScotiabankGillerPrize	Shortlist	F	Canada
2012_Roberts,Nora_PerfectHope_BS.txt	FIC	English	BS		2012	Nora	Roberts	PerfectHope					F	US
2012_Roberts,Nora_TheWitness_BS.txt	FIC	English	BS		2012	Nora	Roberts	TheWitness					F	US
2012_Robinson,KimStanley_2312_SF.txt	FIC	English	SF		2012	Robinson	KimStanley	2312					F	US
2012_Robinson,Marilynne_WhenIWasaChildIReadBooks_NF.txt	NON	English	MIX		2012	Robinson	Marilynne	WhenIWasaChildIReadBooks					F	
2012_Rowell,Rainbow_Eleanor&Park_YA.txt	FIC	English	YA		2012	Rowell	Rainbow	ElanorAndPark					F	
2012_Rowling,JK_TheCasualVacancy_BS.txt	FIC	English	BS		2012	JK	Rowling	TheCasualVacancy					F	UK
2012_Scottoline,Lisa_ComeHome_MY.txt	FIC	English	MY		2012	Scottoline	Lisa	ComeHome					F	US
2012_Semple,Maria_WheredYouGoBernadette_BS.txt	FIC	English	BS		2012	Maria	Semple	WheredYouGoBernadette					F	US
2012_Sensoy,Ozlem_IsEveryoneREallyEqual_HIST.txt	NON	English	HIST		2012	Sensoy	Ozlem	IsEveryoneREallyEqual					F	US
2012_Shapiro,BA_TheArtForger_MY.txt	FIC	English	MY		2012	Shapiro	BA	TheArtForger					F	US
2012_Shawn,Melanie_SweetReunion_ROM.txt	FIC	English	ROM		2012	Shawn	Melanie	SweetReunion					F	US
2012_Sheehan,Madeline_Undeniable_ROM.txt	FIC	English	ROM		2012	Sheehan	Madeline	Undeniable					F	US
2012_Silver,Charlotte_CharlotteAuChocolat_MemoriesofaResta_NF.txt	NON	English	MIX		2012	Silver	Charlotte	CharlotteAuChocolat					F	
2012_Snyder,Carrie_TheJulietStories_PW.txt	FIC	English	PW		2012	Snyder	Carrie	TheJulietStories		HouseofAnansiPress	GovernorGeneralLiteraryAwardforfiction	Shortlist	F	Canada
2012_Sorensen,Jessica_CoincidenceofCallie_BS.txt	FIC	English	BS		2012	Jessica	Sorensen	CoincidenceofCallie					F	US
2012_Spalding,Linda_Purchase_PW.txt	FIC	English	PW		2012	Spalding	Linda	Purchase		McClelland&Stewart	GovernorGeneralLiteraryAwardforfiction	Winner	F	Canada
2012_Stead,Rebecca_Liar&Spy_MG.txt	FIC	English	MID		2012	Stead	Rebecca	LiarAndSpy					F	
2012_Stedman,ML_LightBetweenOceans_BS.txt	FIC	English	BS		2012	ML	Stedman	LightBetweenOceans					F	Australia
2012_Stedman,ML_TheLightBetweenOceans_CT.txt	FIC	English	NYT		2012	Stedman	ML	TheLightBetweenOceans					F	Australia
2012_Swan,Susan_TheWesternLight_CT.txt	FIC	English	NYT		2012	Swan	Susan	TheWesternLight					F	Canada
2012_Swank,DeniseGrover_TwentyNineandaHalfReasons_MY.txt	FIC	English	MY		2012	Swank	DeniseGrover	TwentyNineandaHalfReasons					F	US
2012_Thuy,Kim_Ru_PW.txt	FIC	English	PW		2012	Thuy	Kim	Ru	French	RandomHouse	ScotiabankGillerPrize	Shortlist	F	Canada
2012_Unger,Lisa_Heartbroken_MY.txt	FIC	English	MY		2012	Unger	Lisa	Heartbroken					F	US
2012_Valente,Catherynne_TheGirlWhoFellBeneathFairyland_MG.txt	FIC	English	MID		2012	Valente	Catherynne	TheGirlWhoFellBeneathFairyland					F	
2012_Walker,KarenThompson_TheAgeofMiracles_SF.txt	FIC	English	SF	YA	2012	Walker	KarenThompson	TheAgeofMiracles					F	US
2013_Aguirre,AA_BronzeGods_SF.txt	FIC	English	SF		2013	Aguirre	AA	BronzeGods					F	US
2013_Armstrong,KL_LokisWolves_MG.txt	FIC	English	MID		2013	Armstrong	KL	LokisWolves					F	
2013_Ashby,Madeline_iD_SF.txt	FIC	English	SF		2013	Ashby	Madeline	iD					F	US/Canada
2013_Atkinson,Kate_LifeAfterLife_BS.txt	FIC	English	BS		2013	Kate	Atkinson	LifeAfterLife					F	UK
2013_Atwood,Margaret_MaddAddam_CT.txt	FIC	English	NYT		2013	Atwood	Margaret	MaddAddam					F	Canada
2013_Bazelon,Emily_SticksandStones_NF.txt	NON	English	MIX		2013	Bazelon	Emily	SticksandStones					F	
2013_Berne,Suzanne_TheDogsOfLittlefield_CT.txt	FIC	English	NYT		2013	Berne	Suzanne	TheDogsofLittlefield		Simon&Schuster			F	
2013_Beukes,Lauren_TheShiningGirls_MY.txt	FIC	English	SF		2013	Beukes	Lauren	TheShiningGirls					F	SouthAfrica
2013_Bick,IlsaJ_Monsters_SF.txt	FIC	English	SF	YA	2013	Bick	IlsaJ	Monsters					F	US
2013_Black,Holly_DollBones_MG.txt	FIC	English	MID		2013	Black	Holly	DollBones					F	
2013_Bulawayo,NoViolet_WeNeed_PW.txt	FIC	English	PW		2013	Bulawayo	NoViolet	WeNeed		Chatto&Windus	TheManBookerPrize	Shortlist	F	US
2013_Busby,Sian_ACommonplaceKilling_MY.txt	FIC	English	MY		2013	Busby	Sian	ACommonplaceKilling					F	UK
2013_Butler,Katy_KnockingonHeavensDoor_NF.txt	NON	English	MIX		2013	Butler	Katy	KnockingonHeavensDoor					F	
2013_Cain,Chelsea_LetMeGo_CT.txt	FIC	English	NYT		2013	Cain	Chelsea	LetMeGo					F	US
2013_Cantor,Jillian_Margot_CT.txt	FIC	English	NYT		2013	Cantor	Jillian	Margot					F	US
2013_Carpenter,Lea_ElevenDays_CT.txt	FIC	English	NYT		2013	Carpenter	Lea	ElevenDays					F	US
2013_Catton,Eleanor_Luminaries_PW.txt	FIC	English	PW		2013	Catton	Eleanor	Luminaries		McClelland&Stewart	GovernorGeneralLiteraryAwardforfiction	Winner	F	Canada/NewZealand
2013_Clanchy,Kate_MeetingtheEnglish_CT.txt	FIC	English	NYT		2013	Clanchy	Kate	MeetingtheEnglish					F	Scotland
2013_Clark,MaryHiggins_DaddysGone_BS.txt	FIC	English	BS		2013	MaryHiggins	Clark	DaddysGone					F	US
2013_Coady,Lynn_HellgoingStories_PW.txt	FIC	English	PW		2013	Coady	Lynn	HellgoingStories		HouseofAnansiPress	ScotiabankGillerPrize	Winner	F	Canada
2013_Cook,JaneHampton_AmericanPhoenix_HIST.txt	NON	English	HIST		2013	Cook	JaneHampton	AmericanPhoenix					F	US
2013_Cornwell,Patricia_Dust_MY.txt	FIC	English	MY		2013	Cornwell	Patricia	Dust					F	US
2013_Coulter,Catherine_Bombshell_MY.txt	FIC	English	MY		2013	Coulter	Catherine	Bombshell					F	US
2013_Cullen,Lynn_MrsPoe_CT.txt	FIC	English	NYT		2013	Cullen	Lynn	MrsPoe					F	US
2013_Daniels,Elise_Awake_ROM.txt	FIC	English	ROM		2013	Daniels	Elise	Awake					F	US
2013_Day,Sylvia_EntwinedwithYou_BS.txt	FIC	English	BS		2013	Sylvia	Day	EntwinedwithYou					F	US
2013_Dreze,Jean_AnUncertainGloryIndiaanditsContradictions_NF.txt	NON	English	MIX		2013	Dreze	Jean	AnUncertainGlory					F	
2013_Dune,Lyla_LowTideBikini_ROM.txt	FIC	English	ROM		2013	Dune	Lyla	LowTideBikini					F	US
2013_Elliot,Kendra_Buried_ROM.txt	FIC	English	ROM		2013	Elliot	Kendra	Buried					F	US
2013_Evanovich,Janet_TakedownTwenty_BS.txt	FIC	English	BS		2013	Janet	Evanovich	TakedownTwenty					F	US
2013_Fairstein,Linda_DeathAngel_MY.txt	FIC	English	MY		2013	Fairstein	Linda	DeathAngel					F	US
2013_Farr,Tracy_TheLifeAndLovesOfLenaGaunt_CT.txt	FIC	English	NYT		2013	Farr	Tracy	TheLifeandLovesoflenaGaunt		AardvarkBureau			F	
2013_Fielding,Helen_BridgetJonesMadAbouttheBoy_CT.txt	FIC	English	NYT		2013	Fielding	Helen	BridgetJonesMadAbouttheBoy					F	UK
2013_Fink,Sheri_FiveDaysatMemorialLifeandDeathina_NF.txt	NON	English	MIX		2013	Fink	Sheri	FiveDaysatMemorial					F	
2013_Flood,Cynthia_RedGirlRatBoy_CT.txt	FIC	English	NYT		2013	Flood	Cynthia	RedGirlRatBoy					F	Canada
2013_Gabriel,Julia_Cupcakes&Chardonnay_ROM.txt	FIC	English	ROM		2013	Gabriel	Julia	Cupcakes&Chardonnay					F	US
2013_Galbraith,Robert_TheCuckoosCalling_BS.txt	FIC	English	BS		2013	Robert	Galbraith	TheCuckoosCalling					F	UK
2013_Galland,Nicole_Godiva_CT.txt	FIC	English	NYT		2013	Galland	Nicole	Godiva					F	US
2013_Gilbert,Elizabeth_TheSignatureofAllThings_CT.txt	FIC	English	NYT		2013	Gilbert	Elizabeth	TheSignatureofAllThings					F	US
2013_GoldbergSloan,Holly_,Countingby7s_MG.txt	FIC	English	MID		2013	GoldberSloan	Holly	CountingBySevens					F	
2013_Goodwin,DorisKearns_TheBullyPulpit_HIST.txt	NON	English	HIST		2013	Goodwin	DorisKearns	TheBullyPulpit					F	US
2013_Gray,Amelia_Threats_ PW.txt	FIC	English	PW		2013	Gray	Amelia	Threats		Farrar,Straus&Giroux	PEN/FaulknerAwardforFiction	Shortlist	F	US
2013_Harris,Charlaine_DeadEverAfter_BS.txt	FIC	English	BS		2013	Charlaine	Harris	DeadEverAfter					F	US
2013_Haskell,Molly_MyBrotherMySister_NF.txt	NON	English	MIX		2013	Haskell	Molly	MyBrotherMySister					F	
2013_Humphries,Suzanne_DissolvingIllusions_HIST.txt	NON	English	HIST		2013	Humphries	Suzanne	DissolvingIllusions					F	US
2013_Hunter,Erin_TheSunTrail_MG.txt	FIC	English	MID		2013	Hunter	Erin	TheSunTrail					F	
2013_Ireland,Ann_TheBlueGuitar_CT.txt	FIC	English	NYT		2013	Ireland	Ann	TheBlueGuitar					F	Canada
2013_Jaymes,River_TheBackupBoyfriend_ROM.txt	FIC	English	ROM		2013	Jaymes	River	TheBackupBoyfriend					F	US
2013_Karsak,Melanie_ChasingtheStarGarden_SF.txt	FIC	English	SF		2013	Karsak	Melanie	ChasingtheStarGarden					F	US
2013_Kaufman,Amie_TheseBrokenStars_SF.txt	FIC	English	SF	YA	2013	Kaufman	Amie	TheseBrokenStars					F	US
2013_Kiernan,Denise_TheGirlsofAtomicCity_HIST.txt	NON	English	HIST		2013	Kiernan	Denise	TheGirlsofAtomicCity					F	US
2013_Kincaid,SJ_Vortex_SF.txt	FIC	English	SF	YA	2013	Kincaid	SJ	Vortex					F	US
2013_Kline,ChristinaBaker_OrphanTrain_BS.txt	FIC	English	BS		2013	ChristinaBaker	Kline	OrphanTrain					F	UK
2013_Knox,Amanda_WaitingtoBeHeard_NF.txt	NON	English	MIX		2013	Knox	Amanda	WaitingtoBeHeard					F	
2013_Kushner,Rachel_Flamethrowers_PW.txt	FIC	English	PW		2013	Kushner	Rachel	Flamethrowers		Scribner	TheNationalBookAwards	Shortlist	F	US
2013_Lahiri,Jhumpa_Lowland_PW.txt	FIC	English	PW		2013	Lahiri	Jhumpa	Lowland		Bloomsbury	TheManBookerPrize	Shortlist	F	US
2013_Lawson,Mary_RoadEnds_CT.txt	FIC	English	NYT		2013	Lawson	Mary	RoadEnds					F	Canada
2013_Layne,Kennedy_SinfulResurrection_ROM.txt	FIC	English	ROM		2013	Layne	Kennedy	SinfulResurrection					F	US
2013_Leckie,Ann_AncillaryJustice_SF.txt	FIC	English	SF		2013	Leckie	Ann	AncillaryJustice					F	US
2013_Lepore,Jill_Book of Ages_TheLifeandOpinionsofJan_NF.txt	NON	English	MIX		2013	Lepore	Jill	BookofAges					F	
2013_Lindhout,Amanda_AHouseintheSky_NF.txt	NON	English	MIX		2013	Lindhout	Amanda	AhouseintheSky					F	
2013_Lord,Karen_TheBestofAllPossibleWorlds_SF.txt	FIC	English	SF		2013	Lord	Karen	TheBestofAllPossibleWorlds					F	Barbados
2013_Lynn,J_WaitForYou_BS.txt	FIC	English	BS		2013	J	Lynn	WaitForYou					F	US
2013_LyubomirskySonja_TheMythsOfHappiness.txt	NON	English	MIX		2013	Lyubomirsky	Sonja	TheMythsofHappiness					F	
2013_MacMillan,Margaret_TheWarthatEndedPeace_HIST.txt	NON	English	HIST		2013	MacMillan	Margaret	TheWarthatEndedPeace					F	Canada
2013_Madden,JM_EmbattledHearts_ROM.txt	FIC	English	ROM		2013	Madden	JM	EmbattledHearts					F	US
2013_Malcolm,Janet_FortyoneFalseStarts_NF.txt	NON	English	MIX		2013	Malcolm	Janet	FortyoneFalseStarts					F	
2013_Manco,Jean_AncestralJourneys_HIST.txt	NON	English	HIST		2013	Manco	Jean	AncestralJourneys					F	UK
2013_Manning,Kate_MyNotoriousLife_CT.txt	FIC	English	NYT		2013	Manning	Kate	MyNotoriousLife					F	US
2013_Marton,Dana_Deathtrap_ROM.txt	FIC	English	ROM		2013	Marton	Dana	Deathtrap					F	US
2013_Mathis,Ayana_TheTwelveTribesofHattie_CT.txt	FIC	English	NYT		2013	Mathis	Ayana	TheTwelveTribesofHattie					F	US
2013_McCarthy,Kate_FightingRedemption_ROM.txt	FIC	English	ROM		2013	McCarthy	Kate	FightingRedemption					F	Australia
2013_McCreight,Kimberly_ReconstructingAmelia_MY.txt	FIC	English	MY	YA	2013	McCreight	Kimberly	ReconstructingAmelia					F	US
2013_McDonnell,Evelyn_QueensofNoise_NF.txt	NON	English	MIX		2013	McDonnell	Evelyn	QueensofNoise					F	
2013_McMillan,Terry_WhoAskedYou_CT.txt	FIC	English	NYT		2013	McMillan	Terry	WhoAskedYou					F	US
2013_Messud,Claire_TheWomanUpstairs_CT.txt	FIC	English	NYT		2013	Messud	Claire	TheWomanUpstairs					F	US
2013_Meyer,Tijan_CarterReed_ROM.txt	FIC	English	ROM		2013	Meyer	Tijan	CarterReed					F	US
2013_Mitter,Rana_ForgottenAlly_NF.txt	NON	English	MIX		2013	Mitter	Rana	ForgottenAlly					F	
2013_Moore,Addison_BeautifulOblivion_ROM.txt	FIC	English	ROM		2013	Moore	Addison	BeautifulOblivion					F	US
2013_Moore,Lisa_Caught_PW.txt	FIC	English	PW	NYT	2013	Moore	Lisa	Caught		HouseofAnansiPress	ScotiabankGillerPrize	Shortlist	F	Canada
2013_Moreno,Rita_RitaMoreno_NF.txt	NON	English	MIX		2013	Moreno	Rita	RitaMoreno					F	
2013_Moriarty,Liane_TheHusbandsSecret_BS.txt	FIC	English	BS		2013	Liane	Moriarty	TheHusbandsSecret					F	Australia
2013_Moyes,Jojo_MeBeforeYou_CT.txt	FIC	English	NYT		2013	Moyes	Jojo	MeBeforeYou					F	UK
2013_Mummert,Teresa_TheNote_ROM.txt	FIC	English	ROM		2013	Mummert	Teresa	TheNote					F	US
2013_Munro,Alice_DearLife_BS.txt	FIC	English	BS		2013	Alice	Munro	DearLife					F	Canada
2013_Nielsen,Jennifer_TheRunawayKing_MG.txt	FIC	English	MID		2013	Nielsen	Jennifer	TheRunawayKing					F	
2013_O'Connell,Carol_ItHappensintheDark_MY.txt	FIC	English	MY		2013	O'Connell	Carol	ItHappensintheDark					F	US
2013_OBrien,Edna_CountryGirlAMemoir_NF.txt	NON	English	MIX		2013	Obrien	Edna	CountryGirlAMemoir					F	
2013_Ozeki,Ruth_TaleforTimeBeing_PW.txt	FIC	English	PW		2013	Ozeki	Ruth	TaleforTimeBeing		Canongate	TheManBookerPrize	Shortlist	F	US
2013_Park,LindaSue_TrustNoOne_MG.txt	FIC	English	MID		2013	Park	LindaSue	TrustNoOne					F	
2013_Pessl,Marisha_NightFilm_CT.txt	FIC	English	NYT	MY	2013	Pessl	Marisha	NightFilm					F	US
2013_Phillips,JayneAnne_QuietDell_CT.txt	FIC	English	NYT	MY	2013	Phillips	JayneAnne	QuietDell					F	US
2013_Picoult,Jodi_TheStoryteller_BS.txt	FIC	English	BS		2013	Jodi	Picoult	TheStoryteller					F	US
2013_Pierpont,Claudia_RothUnbound_NF.txt	NON	English	MIX		2013	Pierpont	Claudia	RothUnbound					F	
2013_Quick,Amanda_TheMysteryWoman_MY.txt	FIC	English	MY		2013	Quick	Amanda	TheMysteryWoman					F	US
2013_Raimondo,Lynne_DantesWood_MY.txt	FIC	English	MY		2013	Raimondo	Lynne	DantesWood					F	US
2013_Rapp,Emily_TheStillPointoftheTurningWorld_NF.txt	NON	English	MIX		2013	Rapp	Emily	TheStillPointoftheTurningWorld					F	
2013_Ravitch,Diane_ReignofError_NF.txt	NON	English	MIX		2013	Ravitch	Diane	ReignofError					F	
2013_Reichs,Kathy_BonesoftheLost_MY.txt	FIC	English	MY		2013	Reichs	Kathy	BonesoftheLost					F	US
2013_Reynard,Sylvain_GabrielsRedemption_ROM.txt	FIC	English	ROM		2013	Reynard	Sylvain	GabrielsRedemption					F	US
2013_Reza,Yasmina_HappyaretheHappy_CT.txt	FIC	English	NYT		2013	Reza	Yasmina	HappyaretheHappy					F	France
2013_Riley,Naomi_TilFaithDoUsPart_NF.txt	NON	English	MIX		2013	Riley	Naomi	TilFaithDoUsPart					F	
2013_Riordan,Rick_TheHouseofHades_MG.txt	FIC	English	MID		2013	Riordan	Angie	TheHouseOfHades					F	
2013_Ripley,Amanda_TheSmartestKidsintheWorld_NF.txt	NON	English	MIX		2013	Ripley	Amanda	TheSmartestKidsintheWorld					F	
2013_Roberts,Nora_DarkWitch_BS.txt	FIC	English	BS		2013	Nora	Roberts	DarkWitch					F	US
2013_Roberts,Nora_TheLast_Boyfriend_BS.txt	FIC	English	BS		2013	Nora	Roberts	LastBoyfriend					F	US
2013_Roberts,Nora_WhiskeyBeach_BS.txt	FIC	English	BS		2013	Nora	Roberts	WhiskeyBeach					F	US
2013_Robinson,KimStanley_Shaman_SF.txt	FIC	English	SF		2013	Robinson	KimStanley	Shaman					F	US
2013_Rowell,Rainbow_Fangirl_YA.txt	FIC	English	YA		2013	Rowell	Rainbow	Fangirl					F	
2013_Russell,RachelRenee_TalesfromaNotSoHappyHeartbreaker_MG.txt	FIC	English	MID		2013	Russell	RachelRenee	TalesFromANotSoHappyHeartbreaker					F	
2013_Sage,Angie_Fyre_MG.txt	FIC	English	MID		2013	Sage	Angie	Fyre					F	
2013_Sandberg,Sheryl_LeanIn_NF.txt	NON	English	MIX		2013	Sanberg	Sheryl	LeanIn					F	
2013_Saunders,George_TenthOfDecember_BS.txt	FIC	English	BS		2013	George	Saunders	TenthOfDecember					F	US
2013_Schneider,Robyn_TheBeginningofEverything_YA.txt	FIC	English	YA		2013	Schneider	Robyn	TheBeginningofEverything					F	
2013_Schwab,VE_Vicious_SF.txt	FIC	English	SF		2013	Schwab	VE	Vicious					F	US
2013_SellarsBev_TheyCalledMeNumberOne.txt	NON	English	MIX		2013	Sellars	Bev	TheyCalledMeNumberOne					F	
2013_Sex,Nikki_WhatWendyWants_ROM.txt	FIC	English	ROM		2013	Sex	Nikki	WhatWendyWants					F	US
2013_Shurtliff,Liesl_RumpThe(Fairly)TrueTaleofRumpelstiltskin_MG.txt	FIC	English	MID		2013	Shurtliff	Liesel	Rump					F	
2013_SinceroJen_YouAreABadass.txt	NON	English	MIX		2013	Sincero	Jen	YouAreABadass					F	
2013_SpencerFleming,Julia_ThroughtheEvilDays_MY.txt	FIC	English	MY		2013	SpencerFleming	Julia	ThroughtheEvilDays					F	US
2013_Swank,DeniseGrover_TwentyEightandAHalfWishes_MY.txt	FIC	English	MY		2013	Swank	DeniseGrover	TwentyEightandAHalfWishes					F	US
2013_Szado,Ania_StudioSaintEx_CT.txt	FIC	English	NYT		2013	Szado	Ania	StudioSaintEx					F	Canada
2013_Tartt,Donna_The_Goldfinch_BS.txt	FIC	English	BS		2013	Donna	Tartt	TheGoldfinch					F	US
2013_Valente,Catherynne_TheGirlWhoSoaredOverFairyland_MG.txt	FIC	English	MID		2013	Valente	Catherynne	TheGirlWhoSoaredOverFairyland					F	
